user_id,signup_date,sent_message,has_hva,repeat_usage,sustained_usage,churned
user_04884,2024-02-29,True,True,False,False,True
user_04885,2024-02-18,True,True,False,False,True
user_04886,2024-02-16,True,True,False,False,True
user_04887,2024-01-18,True,False,False,False,True
user_04888,2024-02-16,True,False,False,False,True
user_04889,2024-01-10,True,False,False,False,True
user_04890,2024-01-11,True,False,False,False,True
user_04891,2024-02-08,False,False,False,False,True
user_04892,2024-02-07,True,True,False,False,True
user_04893,2024-02-12,False,False,False,False,True
user_04894,2024-02-24,True,True,False,False,True
user_04895,2024-01-22,True,True,True,False,True
user_04896,2024-02-12,True,False,False,False,True
user_04897,2024-02-20,True,True,False,False,True
user_04898,2024-01-08,True,True,False,False,True
user_04899,2024-01-02,True,True,True,True,False
user_04900,2024-01-21,True,False,False,False,True
user_04901,2024-02-01,True,False,False,False,True
user_04902,2024-02-18,True,True,False,False,True
user_04903,2024-02-22,True,True,False,False,True
user_04904,2024-01-14,True,True,False,False,True
user_04905,2024-02-10,True,False,False,False,True
user_04906,2024-01-08,True,True,True,True,False
user_04907,2024-02-17,True,True,False,False,True
user_04908,2024-01-18,True,False,False,False,True
user_04909,2024-02-23,True,True,True,False,True
user_04910,2024-01-12,True,False,False,False,True
user_04911,2024-01-22,True,True,True,False,True
user_04912,2024-01-13,True,True,True,False,True
user_04913,2024-02-18,True,False,False,False,True
user_04914,2024-02-03,True,True,True,False,True
user_04915,2024-02-23,True,False,False,False,True
user_04916,2024-02-22,True,True,True,True,False
user_04917,2024-02-27,True,True,True,False,True
user_04918,2024-02-04,True,False,False,False,True
user_04919,2024-02-01,True,False,False,False,True
user_04920,2024-01-14,False,False,False,False,True
user_04921,2024-02-20,True,True,True,True,False
user_04922,2024-02-27,False,False,False,False,True
user_04923,2024-01-02,True,False,False,False,True
user_04924,2024-01-17,False,False,False,False,True
user_04925,2024-02-17,True,False,False,False,True
user_04926,2024-01-05,True,True,True,True,False
user_04927,2024-02-10,False,False,False,False,True
user_04928,2024-02-18,True,False,False,False,True
user_04929,2024-02-10,True,True,False,False,True
user_04930,2024-01-29,False,False,False,False,True
user_04931,2024-02-14,True,True,True,False,True
user_04932,2024-01-18,True,False,False,False,True
user_04933,2024-02-20,True,True,False,False,True
user_04934,2024-02-26,False,False,False,False,True
user_04935,2024-01-04,True,True,False,False,True
user_04936,2024-02-24,True,True,False,False,True
user_04937,2024-01-23,True,True,True,False,True
user_04938,2024-02-13,True,True,True,True,False
user_04939,2024-01-18,True,True,False,False,True
user_04940,2024-02-29,True,True,True,True,False
user_04941,2024-01-30,True,True,False,False,True
user_04942,2024-01-08,True,True,True,True,False
user_04943,2024-02-28,True,False,False,False,True
user_04944,2024-02-24,True,True,True,False,True
user_04945,2024-02-21,False,False,False,False,True
user_04946,2024-01-26,True,True,False,False,True
user_04947,2024-01-31,True,True,False,False,True
user_04948,2024-02-13,False,False,False,False,True
user_04949,2024-01-15,False,False,False,False,True
user_04950,2024-01-26,True,True,True,True,False
user_04951,2024-01-29,True,True,False,False,True
user_04952,2024-02-24,False,False,False,False,True
user_04953,2024-02-20,False,False,False,False,True
user_04954,2024-01-08,True,True,False,False,True
user_04955,2024-02-16,False,False,False,False,True
user_04956,2024-02-22,False,False,False,False,True
user_04957,2024-02-03,True,False,False,False,True
user_04958,2024-01-15,True,True,False,False,True
user_04959,2024-01-26,False,False,False,False,True
user_04960,2024-02-12,True,True,False,False,True
user_04961,2024-01-23,True,False,False,False,True
user_04962,2024-02-15,False,False,False,False,True
user_04963,2024-01-27,True,False,False,False,True
user_04964,2024-01-26,True,False,False,False,True
user_04965,2024-01-20,True,True,False,False,True
user_04966,2024-02-13,True,True,False,False,True
user_04967,2024-01-30,True,True,False,False,True
user_04968,2024-01-15,False,False,False,False,True
user_04969,2024-02-03,True,True,True,False,True
user_04970,2024-02-24,True,True,False,False,True
user_04971,2024-01-29,False,False,False,False,True
user_04972,2024-01-11,True,True,False,False,True
user_04973,2024-01-21,False,False,False,False,True
user_04974,2024-01-23,False,False,False,False,True
user_04975,2024-02-25,True,False,False,False,True
user_04976,2024-01-04,False,False,False,False,True
user_04977,2024-01-10,True,False,False,False,True
user_04978,2024-01-29,True,False,False,False,True
user_04979,2024-02-16,True,False,False,False,True
user_04980,2024-01-16,True,False,False,False,True
user_04981,2024-01-05,True,True,False,False,True
user_04982,2024-02-03,True,True,True,False,True
user_04983,2024-02-04,True,True,True,False,True
user_04984,2024-02-20,True,True,True,False,True
user_04985,2024-02-18,True,True,False,False,True
user_04986,2024-01-18,False,False,False,False,True
user_04987,2024-01-28,True,True,False,False,True
user_04988,2024-02-03,True,True,False,False,True
user_04989,2024-01-06,True,False,False,False,True
user_04990,2024-01-03,True,True,True,True,False
user_04991,2024-01-26,True,True,True,False,True
user_04992,2024-02-25,True,True,False,False,True
user_04993,2024-01-19,True,True,True,False,True
user_04994,2024-02-13,True,False,False,False,True
user_04995,2024-02-07,True,False,False,False,True
user_04996,2024-01-10,True,True,True,False,True
user_04997,2024-01-01,False,False,False,False,True
user_04998,2024-01-14,True,False,False,False,True
user_04999,2024-01-05,True,True,True,False,True
user_05000,2024-02-17,True,False,False,False,True
user_05001,2024-01-16,True,False,False,False,True
user_05002,2024-02-06,False,False,False,False,True
user_05003,2024-02-05,True,False,False,False,True
user_05004,2024-01-28,False,False,False,False,True
user_05005,2024-01-16,True,False,False,False,True
user_05006,2024-02-18,True,True,True,False,True
user_05007,2024-02-02,True,True,True,False,True
user_05008,2024-02-21,True,True,False,False,True
user_05009,2024-02-14,True,True,True,False,True
user_05010,2024-02-15,True,False,False,False,True
user_05011,2024-02-02,True,False,False,False,True
user_05012,2024-01-11,True,True,False,False,True
user_05013,2024-01-01,True,True,True,True,False
user_05014,2024-01-03,True,True,True,True,False
user_05015,2024-01-18,True,False,False,False,True
user_05016,2024-01-30,True,False,False,False,True
user_05017,2024-02-03,True,True,False,False,True
user_05018,2024-02-19,True,False,False,False,True
user_05019,2024-01-03,False,False,False,False,True
user_05020,2024-01-13,True,True,True,False,True
user_05021,2024-01-28,False,False,False,False,True
user_05022,2024-01-16,True,False,False,False,True
user_05023,2024-01-14,True,False,False,False,True
user_05024,2024-02-14,True,True,True,True,False
user_05025,2024-01-10,True,True,False,False,True
user_05026,2024-02-09,False,False,False,False,True
user_05027,2024-02-23,True,False,False,False,True
user_05028,2024-01-18,False,False,False,False,True
user_05029,2024-01-25,True,False,False,False,True
user_05030,2024-01-20,True,False,False,False,True
user_05031,2024-02-24,False,False,False,False,True
user_05032,2024-02-26,False,False,False,False,True
user_05033,2024-01-16,False,False,False,False,True
user_05034,2024-01-31,True,False,False,False,True
user_05035,2024-02-24,True,True,True,False,True
user_05036,2024-01-10,True,True,False,False,True
user_05037,2024-01-28,True,False,False,False,True
user_05038,2024-01-12,True,True,False,False,True
user_05039,2024-02-26,True,True,True,True,False
user_05040,2024-02-19,True,False,False,False,True
user_05041,2024-01-09,True,True,False,False,True
user_05042,2024-02-24,True,True,True,False,True
user_05043,2024-02-14,False,False,False,False,True
user_05044,2024-01-17,True,True,False,False,True
user_05045,2024-01-30,True,False,False,False,True
user_05046,2024-01-18,True,True,False,False,True
user_05047,2024-02-23,True,False,False,False,True
user_05048,2024-01-25,True,True,False,False,True
user_05049,2024-01-28,True,True,True,False,True
user_05050,2024-01-09,False,False,False,False,True
user_05051,2024-01-08,True,False,False,False,True
user_05052,2024-02-04,True,True,True,True,False
user_05053,2024-02-29,True,True,False,False,True
user_05054,2024-01-09,True,True,True,True,False
user_05055,2024-01-05,True,True,False,False,True
user_05056,2024-02-15,True,True,True,False,True
user_05057,2024-01-01,True,False,False,False,True
user_05058,2024-01-02,True,True,True,False,True
user_05059,2024-01-15,True,True,False,False,True
user_05060,2024-01-29,True,False,False,False,True
user_05061,2024-01-07,False,False,False,False,True
user_05062,2024-01-05,True,True,True,False,True
user_05063,2024-01-28,True,True,True,True,False
user_05064,2024-02-07,False,False,False,False,True
user_05065,2024-02-16,False,False,False,False,True
user_05066,2024-01-03,True,True,False,False,True
user_05067,2024-01-08,True,True,True,True,False
user_05068,2024-02-10,True,True,False,False,True
user_05069,2024-02-23,False,False,False,False,True
user_05070,2024-02-02,True,True,True,True,False
user_05071,2024-02-28,True,True,True,False,True
user_05072,2024-01-19,True,True,False,False,True
user_05073,2024-02-17,True,True,False,False,True
user_05074,2024-01-19,True,False,False,False,True
user_05075,2024-02-19,True,False,False,False,True
user_05076,2024-01-31,True,True,False,False,True
user_05077,2024-02-24,True,True,True,False,True
user_05078,2024-02-18,True,True,True,False,True
user_05079,2024-02-26,True,False,False,False,True
user_05080,2024-02-19,True,False,False,False,True
user_05081,2024-02-17,True,False,False,False,True
user_05082,2024-02-14,True,True,True,False,True
user_05083,2024-02-23,False,False,False,False,True
user_05084,2024-02-06,True,False,False,False,True
user_05085,2024-02-29,True,True,False,False,True
user_05086,2024-01-23,False,False,False,False,True
user_05087,2024-01-28,True,False,False,False,True
user_05088,2024-01-18,True,True,False,False,True
user_05089,2024-01-25,False,False,False,False,True
user_05090,2024-01-19,True,True,True,False,True
user_05091,2024-02-08,True,False,False,False,True
user_05092,2024-02-28,True,False,False,False,True
user_05093,2024-02-13,True,True,True,True,False
user_05094,2024-01-08,True,True,False,False,True
user_05095,2024-01-31,True,True,False,False,True
user_05096,2024-02-28,False,False,False,False,True
user_05097,2024-02-21,True,True,False,False,True
user_05098,2024-01-09,True,False,False,False,True
user_05099,2024-01-08,True,False,False,False,True
user_05100,2024-02-22,True,True,False,False,True
user_05101,2024-01-11,True,False,False,False,True
user_05102,2024-02-17,True,True,True,False,True
user_05103,2024-02-07,True,False,False,False,True
user_05104,2024-01-12,True,True,False,False,True
user_05105,2024-02-17,False,False,False,False,True
user_05106,2024-01-27,True,True,False,False,True
user_05107,2024-02-20,True,True,True,True,False
user_05108,2024-01-03,True,False,False,False,True
user_05109,2024-01-22,True,True,True,False,True
user_05110,2024-01-21,True,True,False,False,True
user_05111,2024-02-21,True,False,False,False,True
user_05112,2024-01-16,False,False,False,False,True
user_05113,2024-02-12,True,True,False,False,True
user_05114,2024-02-26,True,False,False,False,True
user_05115,2024-01-07,True,False,False,False,True
user_05116,2024-02-16,True,True,True,True,False
user_05117,2024-02-24,True,True,True,True,False
user_05118,2024-02-19,True,False,False,False,True
user_05119,2024-01-31,True,False,False,False,True
user_05120,2024-02-05,True,False,False,False,True
user_05121,2024-01-31,True,False,False,False,True
user_05122,2024-01-20,True,True,True,False,True
user_05123,2024-01-11,True,True,False,False,True
user_05124,2024-01-03,False,False,False,False,True
user_05125,2024-02-29,True,True,True,True,False
user_05126,2024-02-11,True,True,True,True,False
user_05127,2024-01-11,True,False,False,False,True
user_05128,2024-01-20,True,False,False,False,True
user_05129,2024-01-26,True,False,False,False,True
user_05130,2024-01-24,True,True,True,False,True
user_05131,2024-01-14,False,False,False,False,True
user_05132,2024-02-19,True,False,False,False,True
user_05133,2024-01-07,True,False,False,False,True
user_05134,2024-01-28,True,False,False,False,True
user_05135,2024-01-16,True,False,False,False,True
user_05136,2024-01-08,True,True,False,False,True
user_05137,2024-02-26,True,True,True,False,True
user_05138,2024-02-20,True,False,False,False,True
user_05139,2024-01-17,True,True,True,False,True
user_05140,2024-02-24,True,False,False,False,True
user_05141,2024-01-25,True,True,False,False,True
user_05142,2024-02-14,True,False,False,False,True
user_05143,2024-02-18,True,False,False,False,True
user_05144,2024-02-23,False,False,False,False,True
user_05145,2024-01-27,True,True,True,False,True
user_05146,2024-02-29,True,True,True,True,False
user_05147,2024-02-05,True,True,True,False,True
user_05148,2024-02-21,True,True,False,False,True
user_05149,2024-02-16,True,True,True,False,True
user_05150,2024-02-20,True,False,False,False,True
user_05151,2024-02-13,True,True,False,False,True
user_05152,2024-02-12,True,True,True,True,False
user_05153,2024-01-02,True,True,True,True,False
user_05154,2024-02-27,False,False,False,False,True
user_05155,2024-01-24,False,False,False,False,True
user_05156,2024-01-30,True,True,False,False,True
user_05157,2024-01-14,True,True,True,False,True
user_05158,2024-02-19,False,False,False,False,True
user_05159,2024-02-11,True,False,False,False,True
user_05160,2024-01-06,True,False,False,False,True
user_05161,2024-01-27,False,False,False,False,True
user_05162,2024-01-12,False,False,False,False,True
user_05163,2024-01-16,True,True,False,False,True
user_05164,2024-01-20,True,True,True,True,False
user_05165,2024-01-29,True,True,True,True,False
user_05166,2024-02-02,False,False,False,False,True
user_05167,2024-02-08,True,True,True,False,True
user_05168,2024-02-22,True,False,False,False,True
user_05169,2024-01-30,True,True,True,False,True
user_05170,2024-01-18,True,True,True,True,False
user_05171,2024-02-18,True,True,True,False,True
user_05172,2024-02-24,True,False,False,False,True
user_05173,2024-02-26,True,True,True,False,True
user_05174,2024-02-25,False,False,False,False,True
user_05175,2024-01-01,True,True,True,False,True
user_05176,2024-02-14,True,False,False,False,True
user_05177,2024-02-01,False,False,False,False,True
user_05178,2024-02-04,True,True,True,True,False
user_05179,2024-02-11,True,True,True,False,True
user_05180,2024-02-22,True,True,False,False,True
user_05181,2024-02-17,True,True,True,True,False
user_05182,2024-02-19,True,True,False,False,True
user_05183,2024-02-29,False,False,False,False,True
user_05184,2024-02-22,False,False,False,False,True
user_05185,2024-02-16,True,True,True,False,True
user_05186,2024-01-26,True,True,False,False,True
user_05187,2024-01-28,False,False,False,False,True
user_05188,2024-02-14,True,True,True,False,True
user_05189,2024-02-06,True,True,True,False,True
user_05190,2024-01-22,False,False,False,False,True
user_05191,2024-01-20,True,True,True,False,True
user_05192,2024-01-08,True,False,False,False,True
user_05193,2024-01-06,True,False,False,False,True
user_05194,2024-01-17,False,False,False,False,True
user_05195,2024-02-18,False,False,False,False,True
user_05196,2024-01-13,True,True,True,False,True
user_05197,2024-01-14,True,True,False,False,True
user_05198,2024-01-30,True,False,False,False,True
user_05199,2024-02-01,True,True,False,False,True
user_05200,2024-01-07,False,False,False,False,True
user_05201,2024-02-18,False,False,False,False,True
user_05202,2024-01-04,True,True,False,False,True
user_05203,2024-02-22,True,True,False,False,True
user_05204,2024-01-10,True,True,True,True,False
user_05205,2024-02-23,True,True,False,False,True
user_05206,2024-01-17,True,True,False,False,True
user_05207,2024-01-02,True,True,True,False,True
user_05208,2024-01-18,True,False,False,False,True
user_05209,2024-02-12,True,False,False,False,True
user_05210,2024-02-23,False,False,False,False,True
user_05211,2024-02-17,False,False,False,False,True
user_05212,2024-01-24,False,False,False,False,True
user_05213,2024-02-17,True,True,False,False,True
user_05214,2024-01-06,True,True,True,False,True
user_05215,2024-01-04,False,False,False,False,True
user_05216,2024-01-25,True,True,False,False,True
user_05217,2024-01-11,True,False,False,False,True
user_05218,2024-01-14,True,True,False,False,True
user_05219,2024-02-09,False,False,False,False,True
user_05220,2024-02-20,True,True,False,False,True
user_05221,2024-02-19,True,True,True,True,False
user_05222,2024-02-11,True,True,False,False,True
user_05223,2024-02-03,True,True,True,True,False
user_05224,2024-01-19,True,False,False,False,True
user_05225,2024-01-11,False,False,False,False,True
user_05226,2024-02-28,True,False,False,False,True
user_05227,2024-01-25,True,True,False,False,True
user_05228,2024-01-10,True,False,False,False,True
user_05229,2024-01-05,True,False,False,False,True
user_05230,2024-01-29,True,False,False,False,True
user_05231,2024-01-18,False,False,False,False,True
user_05232,2024-02-11,False,False,False,False,True
user_05233,2024-02-25,True,True,False,False,True
user_05234,2024-02-26,True,True,True,False,True
user_05235,2024-02-13,True,True,False,False,True
user_05236,2024-01-01,True,True,True,False,True
user_05237,2024-01-27,True,False,False,False,True
user_05238,2024-02-11,True,True,False,False,True
user_05239,2024-01-25,True,True,False,False,True
user_05240,2024-01-17,True,True,False,False,True
user_05241,2024-02-18,True,False,False,False,True
user_05242,2024-02-21,True,True,False,False,True
user_05243,2024-02-23,True,True,True,False,True
user_05244,2024-02-18,False,False,False,False,True
user_05245,2024-01-29,True,True,False,False,True
user_05246,2024-01-31,True,False,False,False,True
user_05247,2024-01-14,False,False,False,False,True
user_05248,2024-02-03,True,False,False,False,True
user_05249,2024-02-27,True,True,False,False,True
user_05250,2024-01-30,True,True,False,False,True
user_05251,2024-02-10,True,True,False,False,True
user_05252,2024-01-12,True,True,True,True,False
user_05253,2024-01-23,True,True,False,False,True
user_05254,2024-02-24,True,True,True,False,True
user_05255,2024-01-02,True,True,False,False,True
user_05256,2024-01-21,True,False,False,False,True
user_05257,2024-02-27,False,False,False,False,True
user_05258,2024-01-28,True,True,True,False,True
user_05259,2024-01-09,True,True,True,False,True
user_05260,2024-02-13,True,False,False,False,True
user_05261,2024-01-03,True,True,False,False,True
user_05262,2024-02-11,True,True,False,False,True
user_05263,2024-02-10,True,False,False,False,True
user_05264,2024-02-02,True,True,False,False,True
user_05265,2024-02-28,True,False,False,False,True
user_05266,2024-01-02,True,False,False,False,True
user_05267,2024-02-26,True,False,False,False,True
user_05268,2024-02-11,True,False,False,False,True
user_05269,2024-02-10,True,True,True,False,True
user_05270,2024-01-08,True,False,False,False,True
user_05271,2024-01-04,True,True,False,False,True
user_05272,2024-01-05,False,False,False,False,True
user_05273,2024-01-06,True,True,True,True,False
user_05274,2024-01-14,True,False,False,False,True
user_05275,2024-02-29,False,False,False,False,True
user_05276,2024-01-28,True,True,False,False,True
user_05277,2024-02-08,False,False,False,False,True
user_05278,2024-01-09,True,True,False,False,True
user_05279,2024-01-26,False,False,False,False,True
user_05280,2024-02-20,True,False,False,False,True
user_05281,2024-02-02,True,True,True,True,False
user_05282,2024-01-17,False,False,False,False,True
user_05283,2024-02-14,True,True,True,True,False
user_05284,2024-01-05,True,False,False,False,True
user_05285,2024-01-07,True,True,True,False,True
user_05286,2024-01-09,True,False,False,False,True
user_05287,2024-01-31,True,True,False,False,True
user_05288,2024-01-30,True,True,False,False,True
user_05289,2024-02-27,True,False,False,False,True
user_05290,2024-01-25,False,False,False,False,True
user_05291,2024-02-07,True,True,False,False,True
user_05292,2024-01-11,True,False,False,False,True
user_05293,2024-02-09,False,False,False,False,True
user_05294,2024-02-04,False,False,False,False,True
user_05295,2024-01-05,True,False,False,False,True
user_05296,2024-02-23,False,False,False,False,True
user_05297,2024-02-03,True,False,False,False,True
user_05298,2024-01-06,True,True,False,False,True
user_05299,2024-02-29,True,False,False,False,True
user_05300,2024-01-04,True,False,False,False,True
user_05301,2024-02-12,True,True,False,False,True
user_05302,2024-01-20,True,True,False,False,True
user_05303,2024-01-23,True,True,True,False,True
user_05304,2024-01-23,False,False,False,False,True
user_05305,2024-01-19,True,True,False,False,True
user_05306,2024-01-21,True,True,True,False,True
user_05307,2024-01-26,False,False,False,False,True
user_05308,2024-02-05,True,False,False,False,True
user_05309,2024-01-29,True,True,True,False,True
user_05310,2024-01-22,True,True,False,False,True
user_05311,2024-02-05,False,False,False,False,True
user_05312,2024-02-10,True,True,False,False,True
user_05313,2024-01-16,True,True,True,False,True
user_05314,2024-01-24,True,True,False,False,True
user_05315,2024-02-19,True,True,True,False,True
user_05316,2024-02-18,True,True,False,False,True
user_05317,2024-01-24,True,False,False,False,True
user_05318,2024-02-11,True,True,False,False,True
user_05319,2024-01-07,False,False,False,False,True
user_05320,2024-01-30,False,False,False,False,True
user_05321,2024-01-31,True,False,False,False,True
user_05322,2024-02-22,True,True,True,True,False
user_05323,2024-01-21,True,True,False,False,True
user_05324,2024-01-26,True,True,False,False,True
user_05325,2024-02-10,True,False,False,False,True
user_05326,2024-01-18,True,True,True,False,True
user_05327,2024-02-21,True,True,False,False,True
user_05328,2024-01-09,True,True,True,False,True
user_05329,2024-01-06,True,True,True,False,True
user_05330,2024-01-21,False,False,False,False,True
user_05331,2024-02-24,False,False,False,False,True
user_05332,2024-01-22,True,True,True,True,False
user_05333,2024-02-16,False,False,False,False,True
user_05334,2024-02-09,True,True,False,False,True
user_05335,2024-01-25,True,False,False,False,True
user_05336,2024-01-26,True,True,False,False,True
user_05337,2024-02-07,False,False,False,False,True
user_05338,2024-01-27,True,True,False,False,True
user_05339,2024-01-06,True,True,True,False,True
user_05340,2024-02-15,True,True,True,False,True
user_05341,2024-01-09,True,False,False,False,True
user_05342,2024-02-14,True,True,False,False,True
user_05343,2024-02-11,True,False,False,False,True
user_05344,2024-02-06,True,True,True,False,True
user_05345,2024-02-25,True,True,True,True,False
user_05346,2024-01-19,True,False,False,False,True
user_05347,2024-01-02,True,True,False,False,True
user_05348,2024-02-12,False,False,False,False,True
user_05349,2024-02-03,True,True,True,True,False
user_05350,2024-02-06,False,False,False,False,True
user_05351,2024-01-05,True,True,False,False,True
user_05352,2024-01-08,True,True,False,False,True
user_05353,2024-02-15,True,True,True,True,False
user_05354,2024-02-27,True,False,False,False,True
user_05355,2024-02-18,True,True,False,False,True
user_05356,2024-01-26,True,False,False,False,True
user_05357,2024-02-21,True,True,False,False,True
user_05358,2024-02-19,True,True,True,True,False
user_05359,2024-01-08,True,True,True,True,False
user_05360,2024-01-29,True,False,False,False,True
user_05361,2024-01-08,True,False,False,False,True
user_05362,2024-01-18,True,False,False,False,True
user_05363,2024-02-22,True,True,True,False,True
user_05364,2024-02-19,True,True,False,False,True
user_05365,2024-02-23,True,False,False,False,True
user_05366,2024-01-31,True,False,False,False,True
user_05367,2024-01-15,True,False,False,False,True
user_05368,2024-01-22,True,True,True,True,False
user_05369,2024-01-04,True,True,False,False,True
user_05370,2024-02-13,True,False,False,False,True
user_05371,2024-02-17,False,False,False,False,True
user_05372,2024-01-31,True,False,False,False,True
user_05373,2024-02-04,True,True,False,False,True
user_05374,2024-02-13,False,False,False,False,True
user_05375,2024-01-18,True,False,False,False,True
user_05376,2024-01-22,True,True,True,False,True
user_05377,2024-01-20,True,False,False,False,True
user_05378,2024-01-25,True,True,False,False,True
user_05379,2024-02-08,True,True,False,False,True
user_05380,2024-01-05,True,True,True,True,False
user_05381,2024-02-29,True,True,False,False,True
user_05382,2024-02-01,True,True,True,False,True
user_05383,2024-02-12,True,False,False,False,True
user_05384,2024-01-02,False,False,False,False,True
user_05385,2024-02-17,True,False,False,False,True
user_05386,2024-01-06,True,True,True,False,True
user_05387,2024-01-07,True,True,False,False,True
user_05388,2024-02-08,True,False,False,False,True
user_05389,2024-01-01,True,True,True,False,True
user_05390,2024-01-31,True,True,False,False,True
user_05391,2024-01-21,True,True,False,False,True
user_05392,2024-02-25,True,False,False,False,True
user_05393,2024-02-26,True,True,True,True,False
user_05394,2024-01-22,False,False,False,False,True
user_05395,2024-01-16,True,False,False,False,True
user_05396,2024-02-08,False,False,False,False,True
user_05397,2024-01-11,True,False,False,False,True
user_05398,2024-01-24,True,True,True,False,True
user_05399,2024-02-29,True,True,False,False,True
user_05400,2024-01-11,False,False,False,False,True
user_05401,2024-01-31,True,True,True,True,False
user_05402,2024-02-15,True,True,False,False,True
user_05403,2024-02-05,True,True,True,True,False
user_05404,2024-01-10,True,True,False,False,True
user_05405,2024-02-02,True,False,False,False,True
user_05406,2024-02-23,False,False,False,False,True
user_05407,2024-01-25,False,False,False,False,True
user_05408,2024-01-28,False,False,False,False,True
user_05409,2024-02-11,True,True,False,False,True
user_05410,2024-02-21,True,True,True,True,False
user_05411,2024-01-31,True,True,False,False,True
user_05412,2024-01-08,True,True,True,True,False
user_05413,2024-02-04,True,False,False,False,True
user_05414,2024-01-18,False,False,False,False,True
user_05415,2024-02-15,True,True,False,False,True
user_05416,2024-01-02,False,False,False,False,True
user_05417,2024-01-23,True,False,False,False,True
user_05418,2024-02-12,True,False,False,False,True
user_05419,2024-01-15,True,False,False,False,True
user_05420,2024-01-23,True,True,True,True,False
user_05421,2024-02-02,True,False,False,False,True
user_05422,2024-01-07,False,False,False,False,True
user_05423,2024-02-18,True,True,False,False,True
user_05424,2024-01-11,True,True,False,False,True
user_05425,2024-02-17,True,True,True,True,False
user_05426,2024-02-23,True,True,False,False,True
user_05427,2024-01-01,True,True,True,False,True
user_05428,2024-01-01,True,True,False,False,True
user_05429,2024-01-12,True,True,True,False,True
user_05430,2024-01-11,True,False,False,False,True
user_05431,2024-02-04,False,False,False,False,True
user_05432,2024-01-19,True,True,True,False,True
user_05433,2024-01-22,True,True,False,False,True
user_05434,2024-02-29,True,False,False,False,True
user_05435,2024-02-07,True,False,False,False,True
user_05436,2024-01-12,True,True,True,True,False
user_05437,2024-01-27,True,True,True,False,True
user_05438,2024-02-11,False,False,False,False,True
user_05439,2024-01-18,True,False,False,False,True
user_05440,2024-01-13,True,False,False,False,True
user_05441,2024-02-24,False,False,False,False,True
user_05442,2024-02-19,False,False,False,False,True
user_05443,2024-01-12,False,False,False,False,True
user_05444,2024-02-28,True,False,False,False,True
user_05445,2024-02-12,True,False,False,False,True
user_05446,2024-01-23,True,False,False,False,True
user_05447,2024-02-06,False,False,False,False,True
user_05448,2024-02-14,True,True,False,False,True
user_05449,2024-02-25,True,True,False,False,True
user_05450,2024-02-17,True,False,False,False,True
user_05451,2024-02-11,True,True,False,False,True
user_05452,2024-01-04,True,True,False,False,True
user_05453,2024-02-08,True,False,False,False,True
user_05454,2024-02-11,True,False,False,False,True
user_05455,2024-02-26,True,True,True,False,True
user_05456,2024-02-29,True,False,False,False,True
user_05457,2024-01-29,True,False,False,False,True
user_05458,2024-02-29,True,False,False,False,True
user_05459,2024-02-17,False,False,False,False,True
user_05460,2024-01-10,True,True,True,True,False
user_05461,2024-02-24,True,False,False,False,True
user_05462,2024-02-19,True,True,False,False,True
user_05463,2024-02-15,False,False,False,False,True
user_05464,2024-02-14,False,False,False,False,True
user_05465,2024-02-17,False,False,False,False,True
user_05466,2024-02-20,True,False,False,False,True
user_05467,2024-02-21,True,False,False,False,True
user_05468,2024-02-06,True,False,False,False,True
user_05469,2024-01-19,True,True,False,False,True
user_05470,2024-01-14,True,True,False,False,True
user_05471,2024-01-24,True,True,True,False,True
user_05472,2024-01-16,True,True,False,False,True
user_05473,2024-01-15,True,True,False,False,True
user_05474,2024-01-04,True,True,True,True,False
user_05475,2024-01-09,False,False,False,False,True
user_05476,2024-02-27,True,False,False,False,True
user_05477,2024-01-10,True,False,False,False,True
user_05478,2024-01-23,True,True,False,False,True
user_05479,2024-01-17,True,False,False,False,True
user_05480,2024-02-18,True,False,False,False,True
user_05481,2024-01-25,True,False,False,False,True
user_05482,2024-02-26,True,False,False,False,True
user_05483,2024-01-31,True,True,True,True,False
user_05484,2024-02-03,True,False,False,False,True
user_05485,2024-02-25,False,False,False,False,True
user_05486,2024-01-27,True,True,True,True,False
user_05487,2024-02-13,True,False,False,False,True
user_05488,2024-02-04,False,False,False,False,True
user_05489,2024-01-28,True,True,True,True,False
user_05490,2024-01-12,False,False,False,False,True
user_05491,2024-02-12,True,True,False,False,True
user_05492,2024-01-05,True,False,False,False,True
user_05493,2024-01-26,True,True,False,False,True
user_05494,2024-01-12,False,False,False,False,True
user_05495,2024-01-31,False,False,False,False,True
user_05496,2024-01-20,True,True,False,False,True
user_05497,2024-01-23,False,False,False,False,True
user_05498,2024-01-28,True,True,False,False,True
user_05499,2024-02-14,True,False,False,False,True
user_05500,2024-01-22,True,False,False,False,True
user_05501,2024-01-29,False,False,False,False,True
user_05502,2024-01-07,True,True,False,False,True
user_05503,2024-02-01,True,True,True,False,True
user_05504,2024-02-08,True,True,False,False,True
user_05505,2024-01-11,True,False,False,False,True
user_05506,2024-02-17,False,False,False,False,True
user_05507,2024-01-18,False,False,False,False,True
user_05508,2024-02-28,False,False,False,False,True
user_05509,2024-02-28,True,False,False,False,True
user_05510,2024-01-02,True,True,False,False,True
user_05511,2024-02-24,True,True,True,True,False
user_05512,2024-01-21,True,True,False,False,True
user_05513,2024-01-14,True,True,True,True,False
user_05514,2024-02-17,False,False,False,False,True
user_05515,2024-01-14,True,True,False,False,True
user_05516,2024-01-07,False,False,False,False,True
user_05517,2024-02-19,False,False,False,False,True
